plot,species,sensor_id,Date,F_avg
Freshwater,Red Maple,F10,2023-07-13,0.20516142200571252
Freshwater,Red Maple,F10,2023-07-14,0.1794556453629803
Freshwater,Red Maple,F10,2023-07-15,0.05668295586966534
Freshwater,Red Maple,F10,2023-07-16,0.009265825871457984
Freshwater,Red Maple,F10,2023-07-17,0.1613787105027037
Freshwater,Red Maple,F10,2023-07-18,0.1792501521196912
Freshwater,Red Maple,F10,2023-07-19,0.028208254300108343
Freshwater,Red Maple,F10,2023-07-20,0.1303683654446379
Freshwater,Red Maple,F10,2023-07-21,0.10976483227337479
Freshwater,Red Maple,F10,2023-07-22,0.16424428232112553
Freshwater,Red Maple,F10,2023-07-23,0.1758726115685077
Freshwater,Red Maple,F10,2023-07-24,0.0751291254160633
Freshwater,Red Maple,F10,2023-07-25,0.07949697695229327
Freshwater,Red Maple,F10,2023-07-26,0.14985933798004814
Freshwater,Red Maple,F10,2023-07-27,0.18684306172843576
Freshwater,Red Maple,F10,2023-07-28,0.18281775021526125
Freshwater,Red Maple,F10,2023-07-29,0.15528177117730593
Freshwater,Red Maple,F10,2023-07-30,0.14389950998281142
Freshwater,Red Maple,F10,2023-07-31,0.13029478006409523
Freshwater,Red Maple,F10,2023-08-01,0.1513309034226662
Freshwater,Red Maple,F10,2023-08-02,0.1526184040555011
Freshwater,Red Maple,F10,2023-08-03,0.10986737075872852
Freshwater,Red Maple,F10,2023-08-04,0.002374655432880372
Freshwater,Red Maple,F10,2023-08-05,0.05670043003318889
Freshwater,Red Maple,F10,2023-08-06,0.11775698316978296
Freshwater,Red Maple,F10,2023-08-07,0.07432441741953116
Freshwater,Red Maple,F10,2023-08-08,0.11960958408908966
Freshwater,Red Maple,F10,2023-08-09,0.16249917282269857
Freshwater,Red Maple,F10,2023-08-10,0.031979892995263305
Freshwater,Red Maple,F10,2023-08-11,0.13119211567299496
Freshwater,Red Maple,F10,2023-08-12,0.1388701731093917
Freshwater,Red Maple,F10,2023-08-13,0.1493122735826446
Freshwater,Red Maple,F10,2023-08-14,0.13701295231241822
Freshwater,Red Maple,F10,2023-08-15,0.10082539596757673
Freshwater,Red Maple,F10,2023-08-16,0.15467029049209846
Freshwater,Red Maple,F10,2023-08-17,0.12296148822469594
Freshwater,Red Maple,F10,2023-08-18,0.1684332311844063
Freshwater,Red Maple,F10,2023-08-19,0.1621755776886697
Freshwater,Red Maple,F10,2023-08-20,0.1435764829341551
Freshwater,Red Maple,F10,2023-08-21,0.13205295189778327
Freshwater,Red Maple,F10,2023-08-22,0.12778134696582594
Freshwater,Red Maple,F10,2023-08-23,0.12553233888181128
Freshwater,Red Maple,F10,2023-08-24,0.047624912129656534
Freshwater,Red Maple,F10,2023-08-25,0.11083585434407608
Freshwater,Red Maple,F10,2023-08-26,0.08062026153924845
Freshwater,Red Maple,F10,2023-08-27,0.12717360336297615
Freshwater,Red Maple,F10,2023-08-28,0.006348199056472131
Freshwater,Red Maple,F10,2023-08-29,0.003017729203336308
Freshwater,Red Maple,F10,2023-08-30,0.1203507343385094
Freshwater,Red Maple,F10,2023-08-31,0.10655888323818229
Freshwater,Red Maple,F10,2023-09-01,0.11070549061682237
Freshwater,Red Maple,F10,2023-09-02,0.10007297679174168
Freshwater,Red Maple,F10,2023-09-03,0.1311840519325125
Freshwater,Red Maple,F10,2023-09-04,0.12320766195180917
Freshwater,Red Maple,F10,2023-09-05,0.11362711333097777
Freshwater,Red Maple,F10,2023-09-06,0.1116278682321507
Freshwater,Red Maple,F10,2023-09-07,0.10316726648621453
Freshwater,Red Maple,F10,2023-09-08,0.0882707760818956
Freshwater,Red Maple,F10,2023-09-09,0.0500270646437305
Freshwater,Red Maple,F10,2023-09-10,0.012790644644904038
Freshwater,Red Maple,F10,2023-09-11,0.016541024228328226
Freshwater,Red Maple,F10,2023-09-12,0.06529269826556668
Freshwater,Red Maple,F10,2023-09-13,0.08646743419455932
Freshwater,Red Maple,F10,2023-09-14,0.08526792604363823
Freshwater,Red Maple,F10,2023-09-15,0.07027788229045268
Freshwater,Red Maple,F10,2023-09-16,0.07962460069396589
Freshwater,Red Maple,F10,2023-09-17,0.022878426213366984
Freshwater,Red Maple,F10,2023-09-18,0.008100393584143634
Freshwater,Red Maple,F10,2023-09-19,0.06890605759291965
Freshwater,Red Maple,F10,2023-09-20,0.06999195019137905
Freshwater,Red Maple,F10,2023-09-21,0.050982509530893706
Freshwater,Red Maple,F10,2023-09-22,0.043900007738665835
Freshwater,Red Maple,F10,2023-09-23,0.06888120343670054
Freshwater,Red Maple,F10,2023-09-24,0.0024052790337044053
Freshwater,Red Maple,F10,2023-09-25,0.014077719215471655
Freshwater,Red Maple,F10,2023-09-26,0.005604709025778807
Freshwater,Red Maple,F10,2023-09-27,0.05371726807649216
Freshwater,Red Maple,F10,2023-09-28,0.0071233379420341265
Freshwater,Red Maple,F10,2023-09-29,0
Freshwater,Red Maple,F10,2023-09-30,0.004085099464593897
Freshwater,Red Maple,F10,2023-10-01,0.08206334398635534
Freshwater,Red Maple,F10,2023-10-02,0.07959534713646174
Freshwater,Red Maple,F10,2023-10-03,0.02745628549435257
Freshwater,Red Maple,F10,2023-10-04,0.05531052221454978
Freshwater,Red Maple,F10,2023-10-05,0.047429907702939644
Freshwater,Red Maple,F10,2023-10-06,0.0030395440818387965
Freshwater,Red Maple,F10,2023-10-07,0.00598320810047174
Freshwater,Red Maple,F10,2023-10-08,0.06142751162204727
Freshwater,Red Maple,F10,2023-10-09,0.05899902266742047
Freshwater,Red Maple,F10,2023-10-10,0.047691552396016454
Freshwater,Red Maple,F10,2023-10-11,0.08075987498832736
Freshwater,Red Maple,F10,2023-10-12,0.05327337256194214
Freshwater,Red Maple,F10,2023-10-13,0.059256329045070076
Freshwater,Red Maple,F10,2023-10-14,0.004529949917000364
Freshwater,Red Maple,F10,2023-10-15,0.03695055229211902
Freshwater,Red Maple,F10,2023-10-16,0.04159505228909664
Freshwater,Red Maple,F10,2023-10-17,0.04477929801549923
Freshwater,Red Maple,F10,2023-10-18,0.06093512050842489
Freshwater,Red Maple,F10,2023-10-19,0.040880042907517726
Freshwater,Red Maple,F10,2023-10-20,0.04017354841415961
Freshwater,Red Maple,F10,2023-10-21,0.05020422309812947
Freshwater,Red Maple,F10,2023-10-22,0.060866142065160216
Freshwater,Red Maple,F10,2023-10-23,0.038983822776775014
Freshwater,Red Maple,F10,2023-10-24,0.03778032503727347
Freshwater,Red Maple,F10,2023-10-25,0.04447009944732004
Freshwater,Red Maple,F10,2023-10-26,0.02381913981536995
Freshwater,Red Maple,F10,2023-10-27,0.005867468716423407
Freshwater,Red Maple,F10,2023-10-28,0.005580545233622489
Freshwater,Red Maple,F10,2023-10-29,0.001912860354618718
Freshwater,Red Maple,F10,2023-10-30,0.013963117208144683
Freshwater,Red Maple,F10,2023-10-31,0.002317519724262358
Freshwater,Red Maple,F10,2023-11-01,0.006841211594201531
Freshwater,Red Maple,F10,2023-11-02,0.004405827963878256
Freshwater,Red Maple,F10,2023-11-03,0.005534288311345902
Freshwater,Red Maple,F10,2023-11-04,0.005377981590938747
Freshwater,Red Maple,F10,2023-11-05,0.009502255072022544
Freshwater,Red Maple,F10,2023-11-06,0.0033832873573649076
Freshwater,Red Maple,F10,2023-11-07,0.0057143859954674504
Freshwater,Red Maple,F10,2023-11-08,0.0033707130201174277
Freshwater,Red Maple,F10,2023-11-09,0.007120793497190251
Freshwater,Red Maple,F10,2023-11-10,9.075581078439748e-4
Freshwater,Red Maple,F10,2023-11-11,0.006581585355734267
Freshwater,Red Maple,F10,2023-11-12,0.004527917326131954
Freshwater,Red Maple,F10,2023-11-13,0.006359246597993769
Freshwater,Red Maple,F10,2023-11-14,0.00794593821420344
Freshwater,Red Maple,F10,2023-11-15,0.008117359410350064
Freshwater,Red Maple,F10,2023-11-16,0.005880843737643031
Freshwater,Red Maple,F10,2023-11-17,0.006453914715943077
Freshwater,Red Maple,F10,2023-11-18,0.004378000913747254
Freshwater,Red Maple,F10,2023-11-19,0.010108454088817765
Freshwater,Red Maple,F10,2023-11-20,0.00771812663840288
Freshwater,Red Maple,F10,2023-11-21,0.0065848972689142565
Freshwater,Red Maple,F10,2023-11-22,0.013345892688751158
Freshwater,Red Maple,F10,2023-11-23,0.006843133230623165
Freshwater,Red Maple,F10,2023-11-24,0.008229528885882222
Freshwater,Red Maple,F10,2023-11-25,0.008665118967497939
Freshwater,Red Maple,F10,2023-11-26,0.009927500805522089
Freshwater,Red Maple,F10,2023-11-27,0.027720468815112722
Freshwater,Red Maple,F10,2023-11-28,0.01150501785153752
Freshwater,Red Maple,F10,2023-11-29,0.00101253655843317
Freshwater,Red Maple,F10,2023-11-30,0.04417386752112548
Freshwater,Red Maple,F10,2023-12-01,0.002544064070603553
Freshwater,Red Maple,F10,2023-12-02,0.0033240464111301796
Freshwater,Red Maple,F10,2023-12-03,0.007749488288585483
Freshwater,Red Maple,F10,2023-12-04,0.01859609242790086
Freshwater,Red Maple,F10,2023-12-05,0.007654050482794753
Freshwater,Red Maple,F10,2023-12-06,5.547768130299808e-4
Freshwater,Red Maple,F10,2023-12-07,0.003154032044072151
Freshwater,Red Maple,F10,2023-12-08,0.006811005643358827
Freshwater,Red Maple,F10,2023-12-09,0.011689960017060479
Freshwater,Red Maple,F10,2023-12-10,7.45460152790898e-4
Freshwater,Red Maple,F10,2023-12-11,0.02804207950939439
Freshwater,Red Maple,F10,2023-12-12,0.031313031487536905
Freshwater,Red Maple,F10,2023-12-13,0.01733406968245732
Freshwater,Red Maple,F10,2023-12-14,0.04176223031905823
Freshwater,Red Maple,F10,2023-12-15,0.01759144114272335
Freshwater,Red Maple,F10,2023-12-16,0.01342968452624548
Freshwater,Red Maple,F10,2023-12-17,0.005571720318775448
Freshwater,Red Maple,F10,2023-12-18,0.052996134954869975
Freshwater,Red Maple,F10,2023-12-19,0.01816957656511205
Freshwater,Red Maple,F10,2023-12-20,0.03513256659207406
Freshwater,Red Maple,F10,2023-12-21,0.039962397381463725
Freshwater,Red Maple,F10,2023-12-22,0.009983376389326738
Freshwater,Red Maple,F10,2023-12-23,0.00876984344938423
Freshwater,Red Maple,F10,2023-12-24,0.007670646591529592
Freshwater,Red Maple,F10,2023-12-25,0.013323612205904903
Freshwater,Red Maple,F10,2023-12-26,0.006209192621625854
Freshwater,Red Maple,F10,2023-12-27,0.008693363329858475
Freshwater,Red Maple,F10,2023-12-28,0.0499751308788264
Freshwater,Red Maple,F10,2023-12-29,0.05601360563940275
Freshwater,Red Maple,F10,2023-12-30,0.011062812741194698
Freshwater,Red Maple,F10,2023-12-31,0.010039111443690133
Freshwater,Red Maple,F11,2023-01-01,0.015647395154789877
Freshwater,Red Maple,F11,2023-01-02,0.01047349324834355
Freshwater,Red Maple,F11,2023-01-03,0.0072291793012114166
Freshwater,Red Maple,F11,2023-01-04,0.00166832795673154
Freshwater,Red Maple,F11,2023-01-05,0.0070851598853672185
Freshwater,Red Maple,F11,2023-01-06,0.006819499547776114
Freshwater,Red Maple,F11,2023-01-07,0.015863183568025373
Freshwater,Red Maple,F11,2023-01-08,0.008372673156037755
Freshwater,Red Maple,F11,2023-01-09,0.01511524467934415
Freshwater,Red Maple,F11,2023-01-10,0.002937662705684183
Freshwater,Red Maple,F11,2023-01-11,0.2839836810680486
Freshwater,Red Maple,F11,2023-01-12,0.0056420947703671
Freshwater,Red Maple,F11,2023-01-13,0.01522302776413893
Freshwater,Red Maple,F11,2023-01-14,0.0019059400957338948
Freshwater,Red Maple,F11,2023-01-15,0.25992392885111193
Freshwater,Red Maple,F11,2023-01-16,0.09843621660824817
Freshwater,Red Maple,F11,2023-01-17,0.002326140264336828
Freshwater,Red Maple,F11,2023-01-18,0.01067382906830252
Freshwater,Red Maple,F11,2023-01-19,0.016434378288816557
Freshwater,Red Maple,F11,2023-01-20,0.024055458942728154
Freshwater,Red Maple,F11,2023-01-21,0.0013943617156383567
Freshwater,Red Maple,F11,2023-01-22,0.02659818588594847
Freshwater,Red Maple,F11,2023-01-23,0.0124572969301518
Freshwater,Red Maple,F11,2023-01-24,0.008267098592347668
Freshwater,Red Maple,F11,2023-01-25,0.02817131765770239
Freshwater,Red Maple,F11,2023-01-26,0.028803596753430794
Freshwater,Red Maple,F11,2023-01-27,0.0027649522362423215
Freshwater,Red Maple,F11,2023-01-28,0.0014019869536412593
Freshwater,Red Maple,F11,2023-01-29,6.120789000768187e-4
Freshwater,Red Maple,F11,2023-01-30,0.007396212656565573
Freshwater,Red Maple,F11,2023-01-31,0.03473087090258646
Freshwater,Red Maple,F11,2023-02-01,0.02164523861986069
Freshwater,Red Maple,F11,2023-02-02,0.1340171960801313
Freshwater,Red Maple,F11,2023-02-03,0.010609387014712066
Freshwater,Red Maple,F11,2023-02-04,0.019553014303095223
Freshwater,Red Maple,F11,2023-02-05,0.006895624994327607
Freshwater,Red Maple,F11,2023-02-06,0.028336083265175626
Freshwater,Red Maple,F11,2023-02-07,0.18159031370706605
Freshwater,Red Maple,F11,2023-02-08,0.016829207932826048
Freshwater,Red Maple,F11,2023-02-09,0.002374891246101099
Freshwater,Red Maple,F11,2023-02-10,0.007324509528833841
Freshwater,Red Maple,F11,2023-02-11,0.014227844369267603
Freshwater,Red Maple,F11,2023-02-12,0.030011898640622113
Freshwater,Red Maple,F11,2023-02-13,0.007445091962863859
Freshwater,Red Maple,F11,2023-02-14,0.009675473196206739
Freshwater,Red Maple,F11,2023-02-15,0.005041171131445191
Freshwater,Red Maple,F11,2023-02-16,0.0029338778837360163
Freshwater,Red Maple,F11,2023-02-17,0.02094734223127524
Freshwater,Red Maple,F11,2023-02-18,0.2090100255069802
Freshwater,Red Maple,F11,2023-02-19,0.004418206059366971
Freshwater,Red Maple,F11,2023-02-20,0.0010654856629625717
Freshwater,Red Maple,F11,2023-02-21,0.015583403626982332
Freshwater,Red Maple,F11,2023-02-22,0.02244037574116608
Freshwater,Red Maple,F11,2023-02-23,0.0017324390138563472
Freshwater,Red Maple,F11,2023-02-24,0.014775445799799032
Freshwater,Red Maple,F11,2023-02-25,0.035507908819391
Freshwater,Red Maple,F11,2023-02-26,0.0019465778148420585
Freshwater,Red Maple,F11,2023-02-27,0.02949670028299238
Freshwater,Red Maple,F11,2023-02-28,0.013002990910932323
Freshwater,Red Maple,F11,2023-03-01,0.012662535146257954
Freshwater,Red Maple,F11,2023-03-02,0.002165899740641862
Freshwater,Red Maple,F11,2023-03-03,0.0409747348745173
Freshwater,Red Maple,F11,2023-03-04,0.012426749132773458
Freshwater,Red Maple,F11,2023-03-05,0.014322152752140563
Freshwater,Red Maple,F11,2023-03-06,0.0232903538133465
Freshwater,Red Maple,F11,2023-03-07,0.011098440657621698
Freshwater,Red Maple,F11,2023-03-08,0.014330670596073049
Freshwater,Red Maple,F11,2023-03-09,0.013652409989801849
Freshwater,Red Maple,F11,2023-03-10,0.015475400168519983
Freshwater,Red Maple,F11,2023-03-11,0.033798769271782485
Freshwater,Red Maple,F11,2023-03-12,0.010499289595641774
Freshwater,Red Maple,F11,2023-03-13,0.0029051434503574586
Freshwater,Red Maple,F11,2023-03-14,0.01837771277426061
Freshwater,Red Maple,F11,2023-03-15,0.03306627516133692
Freshwater,Red Maple,F11,2023-03-16,0.03322612802517473
Freshwater,Red Maple,F11,2023-03-17,0.007870980569892688
Freshwater,Red Maple,F11,2023-03-18,0.013229752883998655
Freshwater,Red Maple,F11,2023-03-19,0.04130246251666956
Freshwater,Red Maple,F11,2023-03-20,0.06809164376423267
Freshwater,Red Maple,F11,2023-03-21,0.04402579115247565
Freshwater,Red Maple,F11,2023-03-22,0.02047298506417378
Freshwater,Red Maple,F11,2023-03-23,0.005310564514613148
Freshwater,Red Maple,F11,2023-03-24,0.045307818784015574
Freshwater,Red Maple,F11,2023-03-25,0.01700203339183918
Freshwater,Red Maple,F11,2023-03-26,0.020090753588261845
Freshwater,Red Maple,F11,2023-03-27,0.011017716041649358
Freshwater,Red Maple,F11,2023-03-28,0.02267783856923955
Freshwater,Red Maple,F11,2023-03-29,0.03128445612959861
Freshwater,Red Maple,F11,2023-03-30,0.02069399773047042
Freshwater,Red Maple,F11,2023-03-31,0.004508918538759651
Freshwater,Red Maple,F11,2023-04-01,0.02872593139096459
Freshwater,Red Maple,F11,2023-04-02,0.013904118517829024
Freshwater,Red Maple,F11,2023-04-03,0.02560670789360569
Freshwater,Red Maple,F11,2023-04-04,0.030382189183566506
Freshwater,Red Maple,F11,2023-04-05,0.015330961557634724
Freshwater,Red Maple,F11,2023-04-06,0.026647536522508106
Freshwater,Red Maple,F11,2023-04-07,0.010945930655871388
Freshwater,Red Maple,F11,2023-04-08,0.035154318354623015
Freshwater,Red Maple,F11,2023-04-09,0.030541858237041745
Freshwater,Red Maple,F11,2023-04-10,0.034706550726127196
Freshwater,Red Maple,F11,2023-04-11,0.02635820479298698
Freshwater,Red Maple,F11,2023-04-12,0.03200351614508473
Freshwater,Red Maple,F11,2023-04-13,0.03005092510212302
Freshwater,Red Maple,F11,2023-04-14,0.027584201086888256
Freshwater,Red Maple,F11,2023-04-15,0.05585184260487185
Freshwater,Red Maple,F11,2023-04-16,0.02500100542900219
Freshwater,Red Maple,F11,2023-04-17,0.09822085843295285
Freshwater,Red Maple,F11,2023-04-18,0.15820691195507572
Freshwater,Red Maple,F11,2023-04-19,0.1768165023342642
Freshwater,Red Maple,F11,2023-04-20,0.30502841898983846
Freshwater,Red Maple,F11,2023-04-21,0.38483187070319413
Freshwater,Red Maple,F11,2023-04-22,0.3958996128753654
Freshwater,Red Maple,F11,2023-04-23,0.37670161096893545
Freshwater,Red Maple,F11,2023-04-24,0.36629986334953674
Freshwater,Red Maple,F11,2023-04-25,0.4042618962310802
Freshwater,Red Maple,F11,2023-04-26,0.4373032079531938
Freshwater,Red Maple,F11,2023-04-27,0.4645348209471832
Freshwater,Red Maple,F11,2023-04-28,0.07704361718848714
Freshwater,Red Maple,F11,2023-04-29,0.012246145047987636
Freshwater,Red Maple,F11,2023-04-30,0.04179411148083526
Freshwater,Red Maple,F11,2023-05-01,0.5063243432807977
Freshwater,Red Maple,F11,2023-05-02,0.08791739773025724
Freshwater,Red Maple,F11,2023-05-03,0.3202175581658281
Freshwater,Red Maple,F11,2023-05-04,0.4405386315679458
Freshwater,Red Maple,F11,2023-05-05,0.5706779955930653
Freshwater,Red Maple,F11,2023-05-06,0.6668895323514951
Freshwater,Red Maple,F11,2023-05-07,0.6284311911692553
Freshwater,Red Maple,F11,2023-05-08,0.8530678892408552
Freshwater,Red Maple,F11,2023-05-09,0.2212838958011274
Freshwater,Red Maple,F11,2023-05-10,0.740826071490163
Freshwater,Red Maple,F11,2023-05-11,0.6948872693857706
Freshwater,Red Maple,F11,2023-05-12,0.761918091432076
Freshwater,Red Maple,F11,2023-05-13,0.5732958736041295
Freshwater,Red Maple,F11,2023-05-14,0.7851863468489821
Freshwater,Red Maple,F11,2023-05-15,0.744016496496527
Freshwater,Red Maple,F11,2023-05-16,0.8540437718958681
Freshwater,Red Maple,F11,2023-05-17,0.828630599934218
Freshwater,Red Maple,F11,2023-05-18,0.6618663073020234
Freshwater,Red Maple,F11,2023-05-19,0.7720225748856742
Freshwater,Red Maple,F11,2023-05-20,0.09465744329971412
Freshwater,Red Maple,F11,2023-05-21,0.8554572612027788
Freshwater,Red Maple,F11,2023-05-22,0.9249675736833151
Freshwater,Red Maple,F11,2023-05-23,0.6874143879451612
Freshwater,Red Maple,F11,2023-05-24,0.8939086837900946
Freshwater,Red Maple,F11,2023-05-25,0.754993285199704
Freshwater,Red Maple,F11,2023-05-26,0.8546494284451396
Freshwater,Red Maple,F11,2023-05-27,0.8888314874046245
Freshwater,Red Maple,F11,2023-05-28,0.649330900162113
Freshwater,Red Maple,F11,2023-05-29,0.12866545899470988
Freshwater,Red Maple,F11,2023-05-30,0.6090404015932831
Freshwater,Red Maple,F11,2023-05-31,0.8264292783273702
Freshwater,Red Maple,F11,2023-06-01,0.8749276274557182
Freshwater,Red Maple,F11,2023-06-02,0.9912068762665673
Freshwater,Red Maple,F11,2023-06-03,0.9056844096049174
Freshwater,Red Maple,F11,2023-06-04,0.8098583595685764
Freshwater,Red Maple,F11,2023-06-05,0.7886628231667862
Freshwater,Red Maple,F11,2023-06-06,0.9547777835681525
Freshwater,Red Maple,F11,2023-06-07,0.9212727167639114
Freshwater,Red Maple,F11,2023-06-08,0.9415473938516121
Freshwater,Red Maple,F11,2023-06-09,0.8420135161445648
Freshwater,Red Maple,F11,2023-06-10,0.9556609082148501
Freshwater,Red Maple,F11,2023-06-11,0.9179564510386113
Freshwater,Red Maple,F11,2023-06-12,0.1207863848264576
Freshwater,Red Maple,F11,2023-06-13,0.899820900303613
Freshwater,Red Maple,F11,2023-06-14,0.470182753875239
Freshwater,Red Maple,F11,2023-06-15,0.939776751645848
Freshwater,Red Maple,F11,2023-06-16,0.6543992640502414
Freshwater,Red Maple,F11,2023-06-17,0.9678735402310131
Freshwater,Red Maple,F11,2023-06-18,0.9860345992134218
Freshwater,Red Maple,F11,2023-06-19,0.7617711489571024
Freshwater,Red Maple,F11,2023-06-20,0.46076828791616947
Freshwater,Red Maple,F11,2023-06-21,0.04366199712784252
Freshwater,Red Maple,F11,2023-06-22,0.03886348117811256
Freshwater,Red Maple,F11,2023-06-23,0.019731817199102632
Freshwater,Red Maple,F11,2023-06-24,0.3677538626924009
Freshwater,Red Maple,F11,2023-06-25,0.8145681700514413
Freshwater,Red Maple,F11,2023-06-26,0.7146861219454099
Freshwater,Red Maple,F11,2023-06-27,0.8290958154084721
Freshwater,Red Maple,F11,2023-06-28,0.8442058181047261
Freshwater,Red Maple,F11,2023-06-29,0.8975030800029846
Freshwater,Red Maple,F11,2023-06-30,0.8057555803142988
Freshwater,Red Maple,F11,2023-07-01,0.7001771826812339
Freshwater,Red Maple,F11,2023-07-02,0.5773449087726135
Freshwater,Red Maple,F11,2023-07-03,0.9091728613816703
Freshwater,Red Maple,F11,2023-07-04,0.9445436023466901
Freshwater,Red Maple,F11,2023-07-05,0.9263690516721573
Freshwater,Red Maple,F11,2023-07-06,0.929640308161595
Freshwater,Red Maple,F11,2023-07-07,0.8984451842274668
Freshwater,Red Maple,F11,2023-07-08,0.8924157535445689
Freshwater,Red Maple,F11,2023-07-09,0.6480690841380261
Freshwater,Red Maple,F11,2023-07-10,0.719599415976374
Freshwater,Red Maple,F11,2023-07-11,0.9937836700554428
Freshwater,Red Maple,F11,2023-07-12,1.0271426007214757
Freshwater,Red Maple,F11,2023-07-13,1.0272912710886861
Freshwater,Red Maple,F11,2023-07-14,0.9932393838717795
Freshwater,Red Maple,F11,2023-07-15,0.49902906107134326
Freshwater,Red Maple,F11,2023-07-16,0.005486874944319206
Freshwater,Red Maple,F11,2023-07-17,0.9547727677791299
Freshwater,Red Maple,F11,2023-07-18,0.9841611989771081
Freshwater,Red Maple,F11,2023-07-19,0.10225415108265193
Freshwater,Red Maple,F11,2023-07-20,0.8362454293012063
Freshwater,Red Maple,F11,2023-07-21,0.7181820194121755
Freshwater,Red Maple,F11,2023-07-22,0.9282755250693405
Freshwater,Red Maple,F11,2023-07-23,1.0020462366767011
Freshwater,Red Maple,F11,2023-07-24,0.4976102896614665
Freshwater,Red Maple,F11,2023-07-25,0.6570356179695405
Freshwater,Red Maple,F11,2023-07-26,0.862029318376464
Freshwater,Red Maple,F11,2023-07-27,0.9600465034091952
Freshwater,Red Maple,F11,2023-07-28,0.9849988673934901
Freshwater,Red Maple,F11,2023-07-29,0.9232312064726371
Freshwater,Red Maple,F11,2023-07-30,0.9208092900222505
Freshwater,Red Maple,F11,2023-07-31,0.8267529967353664
Freshwater,Red Maple,F11,2023-08-01,0.8766882965535477
Freshwater,Red Maple,F11,2023-08-02,0.9222493949759165
Freshwater,Red Maple,F11,2023-08-03,0.7463297480647295
Freshwater,Red Maple,F11,2023-08-04,0.037257211397258384
Freshwater,Red Maple,F11,2023-08-05,0.5833622929086334
Freshwater,Red Maple,F11,2023-08-06,0.7610957119699651
Freshwater,Red Maple,F11,2023-08-07,0.5952087403055589
Freshwater,Red Maple,F11,2023-08-08,0.8693982308490813
Freshwater,Red Maple,F11,2023-08-09,0.9305300916754652
Freshwater,Red Maple,F11,2023-08-10,0.37747540102172805
Freshwater,Red Maple,F11,2023-08-11,0.8921154964214284
Freshwater,Red Maple,F11,2023-08-12,0.8217540059475877
Freshwater,Red Maple,F11,2023-08-13,0.9193139416037519
Freshwater,Red Maple,F11,2023-08-14,0.8792914809971565
Freshwater,Red Maple,F11,2023-08-15,0.7912720775628286
Freshwater,Red Maple,F11,2023-08-16,0.9005801379184555
Freshwater,Red Maple,F11,2023-08-17,0.7337088372639532
Freshwater,Red Maple,F11,2023-08-18,0.896754477119611
Freshwater,Red Maple,F11,2023-08-19,0.9227436541033355
Freshwater,Red Maple,F11,2023-08-20,0.95488879646686
Freshwater,Red Maple,F11,2023-08-21,0.9425244486947433
Freshwater,Red Maple,F11,2023-08-22,0.9103940447029182
Freshwater,Red Maple,F11,2023-08-23,0.8778935873054756
Freshwater,Red Maple,F11,2023-08-24,0.5396435082660958
Freshwater,Red Maple,F11,2023-08-25,0.7667497736678213
Freshwater,Red Maple,F11,2023-08-26,0.6744914172011619
Freshwater,Red Maple,F11,2023-08-27,0.8959435273495958
Freshwater,Red Maple,F11,2023-08-28,0.15409128607368874
Freshwater,Red Maple,F11,2023-08-29,0.16149674106240475
Freshwater,Red Maple,F11,2023-08-30,0.8580800378243995
Freshwater,Red Maple,F11,2023-08-31,0.7923658048833199
Freshwater,Red Maple,F11,2023-09-01,0.8330078155825452
Freshwater,Red Maple,F11,2023-09-02,0.7946674603299542
Freshwater,Red Maple,F11,2023-09-03,0.8911733931532846
Freshwater,Red Maple,F11,2023-09-04,0.8634984675733027
Freshwater,Red Maple,F11,2023-09-05,0.8471284032610941
Freshwater,Red Maple,F11,2023-09-06,0.8407491084858555
Freshwater,Red Maple,F11,2023-09-07,0.8080853359343778
Freshwater,Red Maple,F11,2023-09-08,0.7655855901106836
Freshwater,Red Maple,F11,2023-09-09,0.5315479860392339
Freshwater,Red Maple,F11,2023-09-10,0.02872501384111507
Freshwater,Red Maple,F11,2023-09-11,0.20663087687167833
Freshwater,Red Maple,F11,2023-09-12,0.6127183076230166
Freshwater,Red Maple,F11,2023-09-13,0.7287093057532592
Freshwater,Red Maple,F11,2023-09-14,0.7693851090951099
Freshwater,Red Maple,F11,2023-09-15,0.6851607362382448
Freshwater,Red Maple,F11,2023-09-16,0.7395558727214148
Freshwater,Red Maple,F11,2023-09-17,0.39578331892091034
Freshwater,Red Maple,F11,2023-09-18,0.059010989590370364
Freshwater,Red Maple,F11,2023-09-19,0.7277082784368949
Freshwater,Red Maple,F11,2023-09-20,0.752590679234208
Freshwater,Red Maple,F11,2023-09-21,0.6633148615420837
Freshwater,Red Maple,F11,2023-09-22,0.5690007343788973
Freshwater,Red Maple,F11,2023-09-23,0.04242434211509972
Freshwater,Red Maple,F11,2023-09-24,0.011879212341361071
Freshwater,Red Maple,F11,2023-09-25,0.2805795071097691
Freshwater,Red Maple,F11,2023-09-26,0.014569443341798528
Freshwater,Red Maple,F11,2023-09-27,0.4585425631422589
Freshwater,Red Maple,F11,2023-09-28,0.13403953250519562
Freshwater,Red Maple,F11,2023-09-29,0.05121604295092729
Freshwater,Red Maple,F11,2023-09-30,0.23810736258427107
Freshwater,Red Maple,F11,2023-10-01,0.7716215731367946
Freshwater,Red Maple,F11,2023-10-02,0.7416011428815639
Freshwater,Red Maple,F11,2023-10-03,0.4695834748989386
Freshwater,Red Maple,F11,2023-10-04,0.6688946529919148
Freshwater,Red Maple,F11,2023-10-05,0.5928418412621846
